timestamp,elapsed_s,event_type,pose,detection_conf,is_ghost_frame,wrist_x,wrist_y,notes
2026-02-27T17:17:25,0.003,SESSION_START,,0.0,False,,,det_conf=0.3 track_conf=0.3
2026-02-27T17:17:25,0.381,LOCK_SET,,0.3,False,0.5919,0.8299,Hand lock reference established
2026-02-27T17:17:25,0.384,LASER_START,LASER,0.3,False,0.5919,0.8299,
2026-02-27T17:17:30,5.088,SWIPE_RIGHT,SWIPE,0.3,False,0.6197,0.8625,
2026-02-27T17:17:31,5.586,LASER_START,LASER,0.3,False,0.618,0.8549,
2026-02-27T17:17:33,8.259,LASER_START,LASER,0.3,False,0.5909,0.8913,
2026-02-27T17:17:35,10.285,SWIPE_LEFT,SWIPE,0.3,False,0.577,0.8651,
2026-02-27T17:17:36,10.919,LASER_START,LASER,0.3,False,0.5779,0.8911,
2026-02-27T17:17:37,12.048,SWIPE_RIGHT,SWIPE,0.3,False,0.5439,0.8454,
2026-02-27T17:17:38,12.66,LASER_START,LASER,0.3,False,0.5859,0.8796,
2026-02-27T17:17:39,13.641,GHOST_START,,0.3,False,0.5619,0.9082,
2026-02-27T17:17:39,13.775,GHOST_END,,0.3,False,0.585,0.8941,
2026-02-27T17:17:39,13.792,SWIPE_RIGHT,SWIPE,0.3,False,0.585,0.8941,
2026-02-27T17:17:39,14.406,LASER_START,LASER,0.3,False,0.5597,0.8882,
2026-02-27T17:17:40,14.532,LASER_END,NONE,0.3,False,0.5648,0.8724,
2026-02-27T17:17:40,14.788,LASER_START,LASER,0.3,False,0.6116,0.8351,
2026-02-27T17:17:41,16.416,SWIPE_RIGHT,SWIPE,0.3,False,0.5852,0.8499,Back-hand inverted
2026-02-27T17:17:42,17.366,LASER_START,LASER,0.3,False,0.5899,0.8597,
2026-02-27T17:17:44,19.236,SWIPE_RIGHT,SWIPE,0.3,False,0.6224,0.8056,Back-hand inverted
2026-02-27T17:17:44,19.35,GHOST_START,,0.3,False,0.6224,0.8056,
2026-02-27T17:17:45,19.525,GHOST_END,,0.3,False,0.5663,0.857,
2026-02-27T17:17:45,19.541,SWIPE_RIGHT,SWIPE,0.3,False,0.5663,0.857,Back-hand inverted
2026-02-27T17:17:45,19.648,GHOST_START,,0.3,False,0.5663,0.857,
2026-02-27T17:17:45,19.733,GHOST_END,,0.3,False,0.5613,0.8611,
