timestamp,event_type,hand_detected,orientation,confidence,gesture_type,is_ghost_frame,notes
1774266550.6473854,SESSION_START,False,,0.00,,False,det=0.2 trk=0.2
1774266555.0327024,LOCK_SET,True,,0.00,,False,"wrist=(0.627,0.917)"
1774266555.1068375,GHOST_START,True,,0.00,,False,frames_left=7
1774266555.9798124,DROPOUT,False,,0.00,,False,beyond ghost window
1774266556.1289117,GHOST_START,True,,0.00,,False,frames_left=7
1774266556.7068682,DROPOUT,False,,0.00,,False,beyond ghost window
1774266562.376179,GHOST_START,True,,0.00,,False,frames_left=7
1774266563.0765553,DROPOUT,False,,0.00,,False,beyond ghost window
1774266578.5826719,GHOST_START,True,,0.00,,False,frames_left=7
1774266578.7096682,GHOST_END,True,,0.00,,False,
1774266579.2870896,GHOST_START,True,,0.00,,False,frames_left=7
1774266579.563722,GHOST_END,True,,0.00,,False,
1774266580.0515535,GHOST_START,True,,0.00,,False,frames_left=7
1774266580.1279526,GHOST_END,True,,0.00,,False,
1774266580.7459576,LASER_FRAME,True,palm,0.19,LASER,False,
1774266581.1540794,ZOOM_TOGGLE,True,palm,0.13,ZOOM,False,
1774266581.1978524,GHOST_START,True,,0.00,,False,frames_left=7
1774266581.3372786,GHOST_END,True,,0.00,,False,
1774266582.1947272,GHOST_START,True,,0.00,,False,frames_left=7
1774266582.6677608,GHOST_END,True,,0.00,,False,
1774266585.1318882,GHOST_START,True,,0.00,,False,frames_left=7
1774266585.2284248,GHOST_END,True,,0.00,,False,
1774266585.339832,GHOST_START,True,,0.00,,False,frames_left=7
1774266585.8874245,DROPOUT,False,,0.00,,False,beyond ghost window
1774266610.4429934,GHOST_START,True,,0.00,,False,frames_left=7
1774266610.558153,GHOST_END,True,,0.00,,False,
1774266610.8014953,GHOST_START,True,,0.00,,False,frames_left=7
1774266611.0247319,GHOST_END,True,,0.00,,False,
1774266611.1524327,GHOST_START,True,,0.00,,False,frames_left=7
1774266611.230293,GHOST_END,True,,0.00,,False,
1774266611.3980615,GHOST_START,True,,0.00,,False,frames_left=7
1774266612.14991,DROPOUT,False,,0.00,,False,beyond ghost window
1774266619.6414418,ZOOM_TOGGLE,True,palm,0.11,ZOOM,False,
1774266619.6942399,GHOST_START,True,,0.00,,False,frames_left=7
1774266620.4955108,DROPOUT,False,,0.00,,False,beyond ghost window
1774266697.900491,SESSION_END,False,,0.00,,False,clean shutdown
