timestamp,elapsed_s,event_type,pose,detection_conf,is_ghost_frame,wrist_x,wrist_y,notes
2026-02-24T05:52:57,0.025,SESSION_START,,0.0,False,,,det_conf=0.3 track_conf=0.3
2026-02-24T05:52:57,0.403,LOCK_SET,,0.3,False,0.7024,1.0516,Hand lock reference established
2026-02-24T05:52:57,0.454,GHOST_START,,0.3,False,0.7024,1.0516,
2026-02-24T05:52:58,0.738,GHOST_END,,0.3,False,0.6944,1.0426,
2026-02-24T05:52:58,0.863,GHOST_START,,0.3,False,0.6944,1.0426,
2026-02-24T05:52:58,0.953,GHOST_END,,0.3,False,0.675,1.0167,
2026-02-24T05:52:58,1.132,GHOST_START,,0.3,False,0.675,1.0167,
2026-02-24T05:52:58,1.372,GHOST_END,,0.3,False,0.7036,0.9881,
2026-02-24T05:52:58,1.536,GHOST_START,,0.3,False,0.7036,0.9881,
2026-02-24T05:52:59,1.761,GHOST_END,,0.3,False,0.6365,1.0171,
2026-02-24T05:52:59,1.915,GHOST_START,,0.3,False,0.6365,1.0171,
2026-02-24T05:52:59,2.019,GHOST_END,,0.3,False,0.6311,1.0504,
2026-02-24T05:52:59,2.201,GHOST_START,,0.3,False,0.6311,1.0504,
2026-02-24T05:53:00,2.596,GHOST_END,,0.3,False,0.6523,1.0101,
2026-02-24T05:53:00,2.716,GHOST_START,,0.3,False,0.6523,1.0101,
2026-02-24T05:53:00,3.388,DROPOUT,,0.3,False,,,Hand lost beyond ghost window
2026-02-24T05:53:01,3.675,GHOST_START,,0.3,False,0.6306,1.021,
2026-02-24T05:53:01,4.338,DROPOUT,,0.3,False,,,Hand lost beyond ghost window
2026-02-24T05:53:02,4.682,GHOST_START,,0.3,False,0.6421,1.0199,
2026-02-24T05:53:02,5.237,DROPOUT,,0.3,False,,,Hand lost beyond ghost window
2026-02-24T05:53:04,6.965,LASER_START,LASER,0.3,False,0.62,0.6898,
2026-02-24T05:53:04,7.149,GHOST_START,,0.3,False,0.62,0.6898,
2026-02-24T05:53:04,7.282,GHOST_END,,0.3,False,0.6283,0.6637,
2026-02-24T05:53:04,7.282,LASER_END,NONE,0.3,False,0.6283,0.6637,
2026-02-24T05:53:07,9.798,GHOST_START,,0.3,False,0.6228,0.7286,
2026-02-24T05:53:07,9.92,GHOST_END,,0.3,False,0.6221,0.7367,
2026-02-24T05:53:07,10.063,GHOST_START,,0.3,False,0.6221,0.7367,
2026-02-24T05:53:07,10.185,GHOST_END,,0.3,False,0.5824,0.6802,
2026-02-24T05:53:08,11.107,GHOST_START,,0.3,False,0.5797,0.6979,
2026-02-24T05:53:08,11.386,GHOST_END,,0.3,False,0.623,0.8024,
2026-02-24T05:53:09,12.478,GHOST_START,,0.3,False,0.6127,0.7967,
2026-02-24T05:53:10,12.569,GHOST_END,,0.3,False,0.5986,0.788,
2026-02-24T05:53:10,12.754,GHOST_START,,0.3,False,0.5986,0.788,
2026-02-24T05:53:10,13.37,GHOST_END,,0.3,False,0.6047,0.7992,
2026-02-24T05:53:11,14.347,GHOST_START,,0.3,False,0.6022,0.7901,
