timestamp,event_type,hand_detected,orientation,confidence,gesture_type,is_ghost_frame,notes
1772722533.0955067,SESSION_START,False,,0.00,,False,det=0.3 trk=0.3
1772722547.7551465,LOCK_SET,True,,0.00,,False,"wrist=(0.648,0.762)"
1772722548.0808814,PINCH_ZOOM,True,palm,0.03,PINCH_4x,False,
1772722548.2337222,PINCH_ZOOM,True,palm,0.20,PINCH_3x,False,
1772722548.3542912,PINCH_ZOOM,True,palm,0.35,PINCH_2x,False,
1772722550.617409,LASER_FRAME,True,back-hand,0.20,LASER,False,
1772722551.4400916,LASER_FRAME,True,palm,0.44,LASER,False,
1772722551.532333,LASER_FRAME,True,palm,0.06,LASER,False,
1772722551.5556078,LASER_FRAME,True,palm,0.05,LASER,False,
1772722551.5977867,LASER_FRAME,True,palm,0.05,LASER,False,
1772722551.640291,LASER_FRAME,True,palm,0.06,LASER,False,
1772722551.7957687,LASER_FRAME,True,palm,0.30,LASER,False,
1772722551.8263464,LASER_FRAME,True,palm,0.26,LASER,False,
1772722551.9307182,LASER_FRAME,True,palm,0.32,LASER,False,
1772722551.9912746,LASER_FRAME,True,palm,0.31,LASER,False,
1772722552.0302267,LASER_FRAME,True,palm,0.31,LASER,False,
1772722552.0753124,LASER_FRAME,True,palm,0.31,LASER,False,
1772722552.1095412,LASER_FRAME,True,palm,0.28,LASER,False,
1772722552.1879323,LASER_FRAME,True,palm,0.27,LASER,False,
1772722552.2119143,LASER_FRAME,True,palm,0.27,LASER,False,
1772722552.2416883,LASER_FRAME,True,palm,0.28,LASER,False,
1772722552.2809656,LASER_FRAME,True,palm,0.28,LASER,False,
1772722552.3492925,LASER_FRAME,True,palm,0.23,LASER,False,
1772722552.3708932,LASER_FRAME,True,palm,0.27,LASER,False,
1772722552.4112158,LASER_FRAME,True,palm,0.25,LASER,False,
1772722552.438443,LASER_FRAME,True,palm,0.26,LASER,False,
1772722552.4814236,LASER_FRAME,True,palm,0.24,LASER,False,
1772722552.5105093,LASER_FRAME,True,palm,0.23,LASER,False,
1772722552.5393374,LASER_FRAME,True,palm,0.23,LASER,False,
1772722552.5680504,LASER_FRAME,True,palm,0.22,LASER,False,
1772722552.6229918,LASER_FRAME,True,palm,0.19,LASER,False,
1772722552.6607656,LASER_FRAME,True,palm,0.13,LASER,False,
1772722552.735083,LASER_FRAME,True,palm,0.14,LASER,False,
