timestamp,event_type,hand_detected,orientation,confidence,gesture_type,is_ghost_frame,notes
1776067582.357379,SESSION_START,False,,0.00,,False,det=0.3 trk=0.3
1776067613.0206127,LOCK_SET,True,,0.00,,False,"wrist=(0.414,0.950)"
1776067613.1314957,GHOST_START,True,,0.00,,False,frames_left=9
1776067614.217416,DROPOUT,False,,0.00,,False,beyond ghost window
1776067628.4301171,GHOST_START,True,,0.00,,False,frames_left=9
1776067629.4807794,DROPOUT,False,,0.00,,False,beyond ghost window
1776067630.659062,GHOST_START,True,,0.00,,False,frames_left=9
1776067631.7435412,DROPOUT,False,,0.00,,False,beyond ghost window
1776067634.2438946,LASER_FRAME,True,palm,0.04,LASER,False,
1776067634.3847878,GHOST_START,True,,0.00,,False,frames_left=9
1776067635.4190345,DROPOUT,False,,0.00,,False,beyond ghost window
1776067720.391904,GHOST_START,True,,0.00,,False,frames_left=9
1776067720.5206037,GHOST_END,True,,0.00,,False,
1776067739.3330793,GHOST_START,True,,0.00,,False,frames_left=9
1776067740.0958574,DROPOUT,False,,0.00,,False,beyond ghost window
1776067753.5128665,LASER_FRAME,True,palm,0.18,LASER,False,
1776067753.562645,LASER_FRAME,True,palm,0.20,LASER,False,
1776067753.6248634,LASER_FRAME,True,palm,0.21,LASER,False,
1776067753.682338,LASER_FRAME,True,palm,0.21,LASER,False,
1776067753.73578,LASER_FRAME,True,palm,0.20,LASER,False,
1776067753.7968884,LASER_FRAME,True,palm,0.20,LASER,False,
1776067753.8524444,LASER_FRAME,True,palm,0.20,LASER,False,
1776067753.897509,LASER_FRAME,True,palm,0.20,LASER,False,
1776067753.957021,LASER_FRAME,True,palm,0.19,LASER,False,
1776067754.020594,LASER_FRAME,True,palm,0.20,LASER,False,
1776067754.067509,LASER_FRAME,True,palm,0.20,LASER,False,
1776067754.131764,LASER_FRAME,True,palm,0.20,LASER,False,
1776067754.1900444,LASER_FRAME,True,palm,0.20,LASER,False,
1776067754.2232373,LASER_FRAME,True,palm,0.20,LASER,False,
1776067754.3012154,LASER_FRAME,True,palm,0.21,LASER,False,
1776067754.3397813,LASER_FRAME,True,palm,0.21,LASER,False,
1776067754.3854454,LASER_FRAME,True,palm,0.20,LASER,False,
