timestamp,event_type,hand_detected,orientation,confidence,gesture_type,is_ghost_frame,notes
1772770318.4797523,SESSION_START,False,,0.00,,False,det=0.3 trk=0.3
1772770328.3035965,LOCK_SET,True,,0.00,,False,"wrist=(0.326,1.001)"
1772770328.4744644,LASER_FRAME,True,palm,0.24,LASER,False,
1772770328.5227728,LASER_FRAME,True,palm,0.28,LASER,False,
1772770328.5903232,LASER_FRAME,True,palm,0.37,LASER,False,
1772770328.65522,LASER_FRAME,True,palm,0.37,LASER,False,
1772770328.692301,LASER_FRAME,True,palm,0.38,LASER,False,
1772770328.7317424,LASER_FRAME,True,palm,0.39,LASER,False,
1772770328.7825975,LASER_FRAME,True,palm,0.39,LASER,False,
1772770328.824086,LASER_FRAME,True,palm,0.39,LASER,False,
1772770328.8743021,LASER_FRAME,True,palm,0.39,LASER,False,
1772770328.910915,LASER_FRAME,True,palm,0.39,LASER,False,
1772770328.9835613,LASER_FRAME,True,palm,0.43,LASER,False,
1772770329.0271707,LASER_FRAME,True,palm,0.44,LASER,False,
1772770329.0511506,LASER_FRAME,True,palm,0.44,LASER,False,
1772770329.0927572,LASER_FRAME,True,palm,0.44,LASER,False,
1772770329.1548538,LASER_FRAME,True,palm,0.45,LASER,False,
1772770329.222205,LASER_FRAME,True,palm,0.45,LASER,False,
1772770329.2696092,LASER_FRAME,True,palm,0.43,LASER,False,
1772770329.291568,LASER_FRAME,True,palm,0.42,LASER,False,
1772770329.3747492,LASER_FRAME,True,palm,0.42,LASER,False,
1772770329.593298,GHOST_START,True,,0.00,,False,frames_left=9
1772770330.1522202,DROPOUT,False,,0.00,,False,beyond ghost window
1772770344.1088343,GHOST_START,True,,0.00,,False,frames_left=9
1772770344.292199,GHOST_END,True,,0.00,,False,
1772770344.3380342,GHOST_START,True,,0.00,,False,frames_left=9
1772770344.8408325,DROPOUT,False,,0.00,,False,beyond ghost window
1772770358.8553176,GHOST_START,True,,0.00,,False,frames_left=9
1772770359.3897076,DROPOUT,False,,0.00,,False,beyond ghost window
1772770405.0151489,GHOST_START,True,,0.00,,False,frames_left=9
1772770405.5204654,DROPOUT,False,,0.00,,False,beyond ghost window
