timestamp,elapsed_s,event_type,pose,detection_conf,is_ghost_frame,wrist_x,wrist_y,notes
2026-02-24T10:40:35,0.026,SESSION_START,,0.0,False,,,det_conf=0.3 track_conf=0.3
2026-02-24T10:40:38,2.585,LOCK_SET,,0.3,False,0.9051,0.9334,Hand lock reference established
2026-02-24T10:40:39,3.851,GHOST_START,,0.3,False,0.7989,0.6809,
2026-02-24T10:40:40,4.494,GHOST_END,,0.3,False,0.8494,0.5847,
2026-02-24T10:40:50,15.142,LASER_START,LASER,0.3,False,0.5029,0.5628,
2026-02-24T10:40:50,15.2,LASER_END,NONE,0.3,False,0.5082,0.5772,
2026-02-24T10:40:51,15.932,GHOST_START,,0.3,False,0.5327,0.5655,
2026-02-24T10:40:51,15.988,GHOST_END,,0.3,False,0.5431,0.5698,
2026-02-24T10:40:54,18.571,GHOST_START,,0.3,False,0.631,0.5754,
2026-02-24T10:40:54,18.618,GHOST_END,,0.3,False,0.68,0.5979,
2026-02-24T10:40:54,18.929,LASER_START,LASER,0.3,False,0.7079,0.6003,
2026-02-24T10:40:55,19.589,LASER_START,LASER,0.3,False,0.8045,0.5709,
2026-02-24T10:40:55,19.637,LASER_END,NONE,0.3,False,0.8121,0.5899,
2026-02-24T10:40:55,19.819,GHOST_START,,0.3,False,0.9661,0.8665,
2026-02-24T10:40:55,20.26,GHOST_END,,0.3,False,0.937,0.8564,
2026-02-24T10:40:55,20.373,GHOST_START,,0.3,False,0.9514,0.8538,
2026-02-24T10:40:56,20.877,DROPOUT,,0.3,False,,,Hand lost beyond ghost window
2026-02-24T10:40:56,21.421,SWIPE_LEFT,SWIPE,0.3,False,0.6362,0.5617,
2026-02-24T10:40:57,22.261,GHOST_START,,0.3,False,0.5864,0.5743,
2026-02-24T10:40:57,22.353,GHOST_END,,0.3,False,0.5585,0.5942,
2026-02-24T10:40:57,22.364,SWIPE_RIGHT,SWIPE,0.3,False,0.5585,0.5942,
2026-02-24T10:40:59,23.694,GHOST_START,,0.3,False,0.622,0.6363,
2026-02-24T10:40:59,23.745,GHOST_END,,0.3,False,0.6315,0.6155,
2026-02-24T10:40:59,23.914,GHOST_START,,0.3,False,0.6179,0.6409,
2026-02-24T10:40:59,24.024,GHOST_END,,0.3,False,0.6475,0.6146,
2026-02-24T10:40:59,24.075,GHOST_START,,0.3,False,0.6475,0.6146,
2026-02-24T10:40:59,24.147,GHOST_END,,0.3,False,0.6593,0.6105,
2026-02-24T10:40:59,24.274,GHOST_START,,0.3,False,0.6833,0.6008,
2026-02-24T10:40:59,24.387,GHOST_END,,0.3,False,0.688,0.5916,
2026-02-24T10:41:00,24.637,GHOST_START,,0.3,False,0.6884,0.603,
2026-02-24T10:41:00,24.691,GHOST_END,,0.3,False,0.6946,0.6016,
2026-02-24T10:41:00,25.097,GHOST_START,,0.3,False,0.6965,0.6022,
2026-02-24T10:41:00,25.277,GHOST_END,,0.3,False,0.6433,0.6119,
2026-02-24T10:41:00,25.316,GHOST_START,,0.3,False,0.6433,0.6119,
2026-02-24T10:41:00,25.374,GHOST_END,,0.3,False,0.6931,0.6259,
2026-02-24T10:41:00,25.374,LASER_START,LASER,0.3,False,0.6931,0.6259,
