timestamp,event_type,hand_detected,orientation,confidence,gesture_type,is_ghost_frame,notes
1774265769.827958,DROPOUT,False,,0.00,,False,beyond ghost window
1774265788.5826,ZOOM_TOGGLE,True,palm,0.41,ZOOM,False,
1774265789.1671908,GHOST_START,True,,0.00,,False,frames_left=7
1774265789.6672053,DROPOUT,False,,0.00,,False,beyond ghost window
1774265828.8072474,GHOST_START,True,,0.00,,False,frames_left=7
1774265829.5216687,DROPOUT,False,,0.00,,False,beyond ghost window
1774265832.3298564,GHOST_START,True,,0.00,,False,frames_left=7
1774265832.4379148,GHOST_END,True,,0.00,,False,
1774265832.4879735,GHOST_START,True,,0.00,,False,frames_left=7
1774265832.5609872,GHOST_END,True,,0.00,,False,
1774265832.6007905,GHOST_START,True,,0.00,,False,frames_left=7
1774265833.326489,DROPOUT,False,,0.00,,False,beyond ghost window
1774265840.1062672,GHOST_START,True,,0.00,,False,frames_left=7
1774265840.6387908,DROPOUT,False,,0.00,,False,beyond ghost window
1774265895.6827757,SESSION_END,False,,0.00,,False,clean shutdown
