timestamp,event_type,hand_detected,orientation,confidence,gesture_type,is_ghost_frame,notes
1772687964.3278508,SESSION_START,False,,0.00,,False,det=0.3 trk=0.3
1772688003.589959,LOCK_SET,True,,0.00,,False,"wrist=(0.006,0.379)"
1772688003.7106454,GHOST_START,True,,0.00,,False,frames_left=9
1772688003.7719934,GHOST_END,True,,0.00,,False,
1772688003.906491,GHOST_START,True,,0.00,,False,frames_left=9
1772688004.5337584,DROPOUT,False,,0.00,,False,beyond ghost window
1772688008.3094642,LASER_FRAME,True,palm,0.18,LASER,False,
1772688008.3569646,LASER_FRAME,True,palm,0.21,LASER,False,
1772688008.4014554,LASER_FRAME,True,palm,0.21,LASER,False,
1772688008.438241,LASER_FRAME,True,palm,0.21,LASER,False,
1772688008.482518,LASER_FRAME,True,palm,0.18,LASER,False,
1772688008.511131,LASER_FRAME,True,palm,0.20,LASER,False,
1772688008.5551226,LASER_FRAME,True,palm,0.22,LASER,False,
1772688008.5985606,LASER_FRAME,True,palm,0.22,LASER,False,
1772688008.6415837,LASER_FRAME,True,palm,0.23,LASER,False,
1772688008.6977699,LASER_FRAME,True,palm,0.22,LASER,False,
1772688008.7428317,LASER_FRAME,True,palm,0.18,LASER,False,
1772688008.79014,LASER_FRAME,True,palm,0.15,LASER,False,
1772688008.8139486,LASER_FRAME,True,palm,0.17,LASER,False,
1772688008.854063,LASER_FRAME,True,palm,0.17,LASER,False,
1772688008.8853793,LASER_FRAME,True,palm,0.18,LASER,False,
1772688008.9257116,LASER_FRAME,True,palm,0.17,LASER,False,
1772688009.0182755,LASER_FRAME,True,palm,0.17,LASER,False,
1772688009.0821831,LASER_FRAME,True,palm,0.16,LASER,False,
1772688009.1184788,LASER_FRAME,True,palm,0.18,LASER,False,
1772688009.152448,LASER_FRAME,True,palm,0.16,LASER,False,
1772688009.1979656,LASER_FRAME,True,palm,0.06,LASER,False,
1772688009.232868,LASER_FRAME,True,palm,0.11,LASER,False,
1772688009.280218,LASER_FRAME,True,palm,0.17,LASER,False,
1772688009.3170002,LASER_FRAME,True,palm,0.17,LASER,False,
1772688009.3533292,LASER_FRAME,True,palm,0.17,LASER,False,
1772688009.3873324,LASER_FRAME,True,palm,0.14,LASER,False,
1772688009.4348047,LASER_FRAME,True,palm,0.16,LASER,False,
1772688009.4598212,LASER_FRAME,True,palm,0.12,LASER,False,
1772688009.5034785,LASER_FRAME,True,palm,0.13,LASER,False,
1772688009.5414321,LASER_FRAME,True,palm,0.14,LASER,False,
1772688009.5678573,LASER_FRAME,True,palm,0.15,LASER,False,
1772688009.6272442,LASER_FRAME,True,palm,0.18,LASER,False,
1772688009.680179,LASER_FRAME,True,palm,0.19,LASER,False,
1772688009.7214622,GHOST_START,True,,0.00,,False,frames_left=9
1772688009.72189,LASER_FRAME,True,palm,0.19,LASER,True,
1772688009.820907,LASER_FRAME,True,palm,0.19,LASER,True,
1772688009.9081304,LASER_FRAME,True,palm,0.19,LASER,True,
1772688009.9692926,LASER_FRAME,True,palm,0.19,LASER,True,
1772688010.0288358,LASER_FRAME,True,palm,0.19,LASER,True,
1772688010.0914948,LASER_FRAME,True,palm,0.19,LASER,True,
1772688010.16662,LASER_FRAME,True,palm,0.19,LASER,True,
1772688010.2245755,LASER_FRAME,True,palm,0.19,LASER,True,
1772688010.2852025,LASER_FRAME,True,palm,0.19,LASER,True,
1772688010.3407314,LASER_FRAME,True,palm,0.19,LASER,True,
1772688010.403324,DROPOUT,False,,0.00,,False,beyond ghost window
1772688012.3776188,GHOST_START,True,,0.00,,False,frames_left=9
1772688012.9254062,DROPOUT,False,,0.00,,False,beyond ghost window
1772688020.8573234,LOCK_RESET,False,,0.00,,False,manual R key
1772688020.8774502,LOCK_SET,True,,0.00,,False,"wrist=(0.632,0.697)"
1772688027.3453653,GHOST_START,True,,0.00,,False,frames_left=9
1772688027.8847396,DROPOUT,False,,0.00,,False,beyond ghost window
1772688036.4225245,GHOST_START,True,,0.00,,False,frames_left=9
1772688037.0877364,DROPOUT,False,,0.00,,False,beyond ghost window
1772688037.2748916,GHOST_START,True,,0.00,,False,frames_left=9
1772688037.5738065,GHOST_END,True,,0.00,,False,
1772688038.1907787,LASER_FRAME,True,palm,0.24,LASER,False,
1772688038.2595487,LASER_FRAME,True,palm,0.22,LASER,False,
1772688038.2900527,LASER_FRAME,True,palm,0.24,LASER,False,
1772688038.3349183,LASER_FRAME,True,palm,0.22,LASER,False,
1772688038.3700023,LASER_FRAME,True,palm,0.21,LASER,False,
1772688038.3977995,LASER_FRAME,True,palm,0.23,LASER,False,
1772688038.4311569,LASER_FRAME,True,palm,0.21,LASER,False,
1772688038.4599006,LASER_FRAME,True,palm,0.22,LASER,False,
1772688038.5057418,LASER_FRAME,True,palm,0.21,LASER,False,
1772688038.5415273,LASER_FRAME,True,palm,0.23,LASER,False,
1772688038.578898,LASER_FRAME,True,palm,0.21,LASER,False,
1772688038.607931,LASER_FRAME,True,palm,0.22,LASER,False,
1772688038.6513147,LASER_FRAME,True,palm,0.24,LASER,False,
1772688038.68318,LASER_FRAME,True,palm,0.25,LASER,False,
1772688038.7076986,LASER_FRAME,True,palm,0.25,LASER,False,
1772688038.756109,LASER_FRAME,True,palm,0.28,LASER,False,
1772688038.7868671,LASER_FRAME,True,palm,0.28,LASER,False,
1772688038.8348603,LASER_FRAME,True,palm,0.32,LASER,False,
1772688038.8807077,LASER_FRAME,True,palm,0.32,LASER,False,
1772688038.921352,LASER_FRAME,True,palm,0.38,LASER,False,
1772688038.9695008,LASER_FRAME,True,palm,0.41,LASER,False,
1772688039.0180905,LASER_FRAME,True,palm,0.41,LASER,False,
1772688041.2396991,GHOST_START,True,,0.00,,False,frames_left=9
1772688041.7065952,DROPOUT,False,,0.00,,False,beyond ghost window
1772688064.063014,GHOST_START,True,,0.00,,False,frames_left=9
1772688064.8584,GHOST_END,True,,0.00,,False,
1772688066.3128095,LASER_FRAME,True,palm,0.08,LASER,False,
1772688066.3360841,LASER_FRAME,True,palm,0.10,LASER,False,
1772688066.3823926,LASER_FRAME,True,palm,0.07,LASER,False,
1772688066.42756,LASER_FRAME,True,palm,0.08,LASER,False,
1772688066.4818792,LASER_FRAME,True,palm,0.17,LASER,False,
1772688066.547319,LASER_FRAME,True,palm,0.15,LASER,False,
1772688066.5810719,LASER_FRAME,True,palm,0.08,LASER,False,
1772688066.627388,LASER_FRAME,True,palm,0.05,LASER,False,
1772688066.6479316,LASER_FRAME,True,palm,0.07,LASER,False,
1772688066.6879833,LASER_FRAME,True,palm,0.08,LASER,False,
1772688066.7307947,LASER_FRAME,True,palm,0.07,LASER,False,
1772688066.7993412,LASER_FRAME,True,palm,0.09,LASER,False,
1772688066.8384874,LASER_FRAME,True,palm,0.08,LASER,False,
1772688066.8732717,LASER_FRAME,True,palm,0.09,LASER,False,
1772688066.9218836,LASER_FRAME,True,palm,0.08,LASER,False,
1772688066.9680758,LASER_FRAME,True,palm,0.07,LASER,False,
1772688067.0074134,LASER_FRAME,True,palm,0.06,LASER,False,
1772688067.0549548,LASER_FRAME,True,palm,0.00,LASER,False,
1772688067.1110432,LASER_FRAME,True,palm,0.04,LASER,False,
1772688067.1357276,LASER_FRAME,True,palm,0.03,LASER,False,
1772688067.1947908,LASER_FRAME,True,palm,0.05,LASER,False,
1772688067.218387,LASER_FRAME,True,palm,0.05,LASER,False,
1772688067.2694864,LASER_FRAME,True,palm,0.08,LASER,False,
1772688067.3034766,LASER_FRAME,True,palm,0.09,LASER,False,
1772688067.518159,LASER_FRAME,True,palm,0.10,LASER,False,
1772688067.5771594,LASER_FRAME,True,palm,0.05,LASER,False,
1772688067.608028,LASER_FRAME,True,palm,0.04,LASER,False,
1772688067.6490097,LASER_FRAME,True,palm,0.01,LASER,False,
1772688067.685083,LASER_FRAME,True,palm,0.03,LASER,False,
1772688067.7232754,LASER_FRAME,True,palm,0.09,LASER,False,
1772688067.7501862,LASER_FRAME,True,palm,0.17,LASER,False,
1772688067.8716216,LASER_FRAME,True,palm,0.04,LASER,False,
1772688067.894787,LASER_FRAME,True,palm,0.05,LASER,False,
1772688067.9427273,LASER_FRAME,True,palm,0.04,LASER,False,
1772688067.98095,LASER_FRAME,True,palm,0.02,LASER,False,
1772688068.0304303,LASER_FRAME,True,palm,0.00,LASER,False,
1772688068.054528,LASER_FRAME,True,palm,0.01,LASER,False,
1772688068.0944989,LASER_FRAME,True,palm,0.07,LASER,False,
1772688068.123406,LASER_FRAME,True,palm,0.07,LASER,False,
1772688068.152046,LASER_FRAME,True,palm,0.13,LASER,False,
1772688068.2184436,LASER_FRAME,True,palm,0.06,LASER,False,
1772688068.2549927,LASER_FRAME,True,palm,0.07,LASER,False,
1772688068.289976,LASER_FRAME,True,palm,0.07,LASER,False,
1772688068.3178236,LASER_FRAME,True,palm,0.08,LASER,False,
1772688068.380214,LASER_FRAME,True,palm,0.02,LASER,False,
1772688068.4195328,LASER_FRAME,True,palm,0.01,LASER,False,
1772688068.5784638,LASER_FRAME,True,palm,0.01,LASER,False,
1772688068.6150284,LASER_FRAME,True,palm,0.02,LASER,False,
1772688068.662118,LASER_FRAME,True,palm,0.05,LASER,False,
1772688068.6845531,LASER_FRAME,True,palm,0.06,LASER,False,
1772688068.938621,LASER_FRAME,True,palm,0.11,LASER,False,
1772688069.0965717,LASER_FRAME,True,palm,0.11,LASER,False,
1772688069.2076645,LASER_FRAME,True,palm,0.12,LASER,False,
