timestamp,elapsed_s,event_type,pose,detection_conf,is_ghost_frame,wrist_x,wrist_y,notes
2026-02-24T05:33:27,0.016,SESSION_START,,0.0,False,,,det_conf=0.3 track_conf=0.3
2026-02-24T05:33:45,18.677,LOCK_SET,,0.3,False,0.629,0.8294,Hand lock reference established
2026-02-24T05:33:50,23.182,GHOST_START,,0.3,False,0.6679,0.7676,
2026-02-24T05:33:50,23.436,GHOST_END,,0.3,False,0.5896,0.6666,
2026-02-24T05:33:51,24.487,LASER_START,LASER,0.3,False,0.6153,0.755,
2026-02-24T05:33:51,24.652,LASER_END,NONE,0.3,False,0.619,0.7561,
2026-02-24T05:33:58,31.332,GHOST_START,,0.3,False,0.7744,0.5505,
2026-02-24T05:33:58,31.443,GHOST_END,,0.3,False,0.7713,0.4973,
2026-02-24T05:34:02,34.772,GHOST_START,,0.3,False,0.4764,0.8363,
2026-02-24T05:34:02,35.041,GHOST_END,,0.3,False,0.6079,0.8078,
2026-02-24T05:34:03,35.902,LASER_START,LASER,0.3,False,0.6302,0.8014,
2026-02-24T05:34:03,35.971,LASER_END,NONE,0.3,False,0.6306,0.7822,
2026-02-24T05:34:03,36.16,LASER_START,LASER,0.3,False,0.6356,0.7846,
2026-02-24T05:34:03,36.279,LASER_END,NONE,0.3,False,0.6379,0.7844,
2026-02-24T05:34:03,36.557,LASER_START,LASER,0.3,False,0.6406,0.7937,
2026-02-24T05:34:05,38.678,SWIPE_RIGHT,SWIPE,0.3,False,0.6038,0.869,
2026-02-24T05:34:06,39.161,LASER_START,LASER,0.3,False,0.6048,0.8764,
2026-02-24T05:34:07,40.512,LASER_START,LASER,0.3,False,0.5909,0.8647,
2026-02-24T05:34:08,41.719,LASER_START,LASER,0.3,False,0.578,0.8488,
2026-02-24T05:34:11,43.914,LASER_START,LASER,0.3,False,0.6153,0.7659,
2026-02-24T05:34:12,44.778,LASER_START,LASER,0.3,False,0.6082,0.7728,
2026-02-24T05:34:13,46.165,LASER_START,LASER,0.3,False,0.6132,0.7599,
2026-02-24T05:34:15,47.937,SWIPE_RIGHT,SWIPE,0.3,False,0.5736,0.7723,
2026-02-24T05:34:15,48.567,LASER_START,LASER,0.3,False,0.5807,0.7903,
2026-02-24T05:34:16,49.518,SWIPE_LEFT,SWIPE,0.3,False,0.5886,0.7798,
2026-02-24T05:34:17,50.267,LASER_START,LASER,0.3,False,0.5815,0.7946,
2026-02-24T05:34:18,51.194,LASER_START,LASER,0.3,False,0.5813,0.7803,
2026-02-24T05:34:19,51.903,LASER_START,LASER,0.3,False,0.5851,0.7894,
2026-02-24T05:34:20,52.783,LASER_START,LASER,0.3,False,0.5865,0.7961,
