timestamp,event_type,hand_detected,orientation,confidence,gesture_type,is_ghost_frame,notes
1772771102.1787822,SESSION_START,False,,0.00,,False,det=0.3 trk=0.3
1772771106.9912481,LOCK_SET,True,,0.00,,False,"wrist=(0.355,0.639)"
1772771106.9920654,LASER_FRAME,True,palm,0.09,LASER,False,
1772771107.035121,LASER_FRAME,True,palm,0.10,LASER,False,
1772771107.0725951,LASER_FRAME,True,palm,0.10,LASER,False,
1772771107.1299615,LASER_FRAME,True,palm,0.07,LASER,False,
1772771107.1628876,LASER_FRAME,True,palm,0.08,LASER,False,
1772771107.2218015,LASER_FRAME,True,palm,0.10,LASER,False,
1772771107.266326,LASER_FRAME,True,palm,0.08,LASER,False,
1772771107.3091154,LASER_FRAME,True,palm,0.08,LASER,False,
1772771107.7581854,GHOST_START,True,,0.00,,False,frames_left=9
1772771108.977955,GHOST_END,True,,0.00,,False,
1772771109.064603,LASER_FRAME,True,palm,0.33,LASER,False,
1772771110.236467,GHOST_START,True,,0.00,,False,frames_left=9
1772771110.8800607,DROPOUT,False,,0.00,,False,beyond ghost window
1772771111.8243651,GHOST_START,True,,0.00,,False,frames_left=9
1772771112.5105133,DROPOUT,False,,0.00,,False,beyond ghost window
1772771113.4956098,GHOST_START,True,,0.00,,False,frames_left=9
1772771113.5773478,GHOST_END,True,,0.00,,False,
1772771113.6209435,LASER_FRAME,True,palm,0.12,LASER,False,
1772771113.7568483,LASER_FRAME,True,palm,0.08,LASER,False,
1772771113.8112242,LASER_FRAME,True,palm,0.11,LASER,False,
1772771113.871193,LASER_FRAME,True,palm,0.11,LASER,False,
1772771114.0619318,GHOST_START,True,,0.00,,False,frames_left=9
1772771114.142693,GHOST_END,True,,0.00,,False,
1772771114.548736,LASER_FRAME,True,palm,0.07,LASER,False,
1772771114.6639678,GHOST_START,True,,0.00,,False,frames_left=9
1772771115.3078103,DROPOUT,False,,0.00,,False,beyond ghost window
1772771123.6210508,GHOST_START,True,,0.00,,False,frames_left=9
1772771124.45072,DROPOUT,False,,0.00,,False,beyond ghost window
1772771126.0487835,GHOST_START,True,,0.00,,False,frames_left=9
1772771126.8715422,DROPOUT,False,,0.00,,False,beyond ghost window
1772771248.6266322,GHOST_START,True,,0.00,,False,frames_left=9
1772771249.3682044,DROPOUT,False,,0.00,,False,beyond ghost window
1772771253.8874338,LASER_FRAME,True,palm,0.08,LASER,False,
1772771253.9314303,LASER_FRAME,True,palm,0.07,LASER,False,
1772771253.965348,LASER_FRAME,True,palm,0.06,LASER,False,
1772771253.9943664,LASER_FRAME,True,palm,0.07,LASER,False,
1772771254.0534294,GHOST_START,True,,0.00,,False,frames_left=9
