timestamp,elapsed_s,event_type,pose,detection_conf,is_ghost_frame,wrist_x,wrist_y,notes
2026-03-03T11:20:54,0.002,SESSION_START,,0.0,False,,,det_conf=0.3 track_conf=0.3
2026-03-03T11:20:54,0.825,LOCK_SET,,0.3,False,0.2926,0.7284,Hand lock reference established
2026-03-03T11:20:55,1.274,GHOST_START,,0.3,False,0.2949,0.8428,
2026-03-03T11:20:55,1.334,GHOST_END,,0.3,False,0.3397,0.8828,
2026-03-03T11:20:56,2.358,GHOST_START,,0.3,False,0.4288,0.9187,
2026-03-03T11:20:56,2.838,DROPOUT,,0.3,False,,,Hand lost beyond ghost window
2026-03-03T11:21:04,10.747,GHOST_START,,0.3,False,0.3933,0.5875,
2026-03-03T11:21:04,10.829,GHOST_END,,0.3,False,0.364,0.5423,
2026-03-03T11:21:04,10.905,GHOST_START,,0.3,False,0.364,0.5423,
2026-03-03T11:21:05,11.5,DROPOUT,,0.3,False,,,Hand lost beyond ghost window
2026-03-03T11:21:07,13.372,LOCK_RESET,,0.3,False,,,Manual reset via R key
2026-03-03T11:21:07,13.407,LOCK_SET,,0.3,False,0.7851,1.0144,Hand lock reference established
2026-03-03T11:21:07,13.735,LASER_START,LASER,0.3,False,0.7674,0.9343,
2026-03-03T11:21:07,13.859,LASER_END,NONE,0.3,False,0.7276,1.025,
2026-03-03T11:21:08,14.517,LASER_START,LASER,0.3,False,0.7735,1.0048,
2026-03-03T11:21:08,14.564,LASER_END,NONE,0.3,False,0.767,1.0047,
2026-03-03T11:21:09,15.0,GHOST_START,,0.3,False,0.7466,1.0088,
2026-03-03T11:21:09,15.059,GHOST_END,,0.3,False,0.747,0.9715,
2026-03-03T11:21:09,15.602,GHOST_START,,0.3,False,0.7679,0.9953,
2026-03-03T11:21:09,15.645,GHOST_END,,0.3,False,0.7426,1.0067,
2026-03-03T11:21:10,16.278,LASER_START,LASER,0.3,False,0.7511,0.8795,
2026-03-03T11:21:10,16.384,LASER_END,NONE,0.3,False,0.7432,0.8759,
2026-03-03T11:21:10,16.54,LASER_START,LASER,0.3,False,0.735,0.8809,
2026-03-03T11:21:10,16.582,LASER_END,NONE,0.3,False,0.74,0.8889,
2026-03-03T11:21:10,16.721,LASER_START,LASER,0.3,False,0.7379,0.8812,
2026-03-03T11:21:10,16.79,LASER_END,NONE,0.3,False,0.7194,0.8995,
2026-03-03T11:21:11,16.948,LASER_START,LASER,0.3,False,0.7141,0.9126,
2026-03-03T11:21:11,16.992,LASER_END,NONE,0.3,False,0.7165,0.9207,
2026-03-03T11:21:11,17.321,LASER_START,LASER,0.3,False,0.7015,0.9182,
2026-03-03T11:21:11,17.364,LASER_END,NONE,0.3,False,0.7028,0.94,
2026-03-03T11:21:12,18.154,LASER_START,LASER,0.3,False,0.7217,0.9833,
2026-03-03T11:21:12,18.514,LASER_END,NONE,0.3,False,0.7156,1.0011,
2026-03-03T11:21:12,18.785,GHOST_START,,0.3,False,0.7425,0.9889,
2026-03-03T11:21:13,19.336,DROPOUT,,0.3,False,,,Hand lost beyond ghost window
2026-03-03T11:21:14,20.244,GHOST_START,,0.3,False,0.7973,0.7776,
2026-03-03T11:21:14,20.738,DROPOUT,,0.3,False,,,Hand lost beyond ghost window
2026-03-03T11:21:18,24.217,GHOST_START,,0.3,False,0.601,0.9644,
2026-03-03T11:21:18,24.377,GHOST_END,,0.3,False,0.6102,0.9903,
