timestamp,event_type,hand_detected,orientation,confidence,gesture_type,is_ghost_frame,notes
1774264732.1859858,SESSION_START,False,,0.00,,False,det=0.2 trk=0.2
1774264735.381814,LOCK_SET,True,,0.00,,False,"wrist=(0.086,0.606)"
1774264735.450255,GHOST_START,True,,0.00,,False,frames_left=7
1774264735.499369,GHOST_END,True,,0.00,,False,
1774264735.5459294,GHOST_START,True,,0.00,,False,frames_left=7
1774264735.9806757,DROPOUT,False,,0.00,,False,beyond ghost window
1774264744.1205723,RECALIBRATE_START,False,,0.00,,False,
1774264753.5043876,RECALIBRATE_END,False,,0.00,,False,det=0.3 trk=0.3
1774264756.0058525,LASER_FRAME,True,palm,0.20,LASER,False,
1774264756.4782562,LASER_FRAME,True,palm,0.20,LASER,False,
1774264756.5197427,LASER_FRAME,True,palm,0.19,LASER,False,
1774264756.5509586,LASER_FRAME,True,palm,0.20,LASER,False,
1774264756.6112914,LASER_FRAME,True,palm,0.19,LASER,False,
1774264756.6442773,LASER_FRAME,True,palm,0.19,LASER,False,
1774264756.6793609,LASER_FRAME,True,palm,0.20,LASER,False,
1774264756.783835,LASER_FRAME,True,palm,0.19,LASER,False,
1774264756.8192575,LASER_FRAME,True,palm,0.20,LASER,False,
1774264756.8590486,LASER_FRAME,True,palm,0.20,LASER,False,
1774264756.8926342,LASER_FRAME,True,palm,0.20,LASER,False,
1774264756.9390407,LASER_FRAME,True,palm,0.19,LASER,False,
1774264757.0087566,LASER_FRAME,True,palm,0.20,LASER,False,
1774264757.080158,LASER_FRAME,True,palm,0.20,LASER,False,
1774264757.124921,LASER_FRAME,True,palm,0.20,LASER,False,
1774264757.1890523,LASER_FRAME,True,palm,0.20,LASER,False,
1774264757.2459526,LASER_FRAME,True,palm,0.20,LASER,False,
1774264757.3270173,LASER_FRAME,True,palm,0.20,LASER,False,
1774264757.3711288,LASER_FRAME,True,palm,0.19,LASER,False,
1774264757.431872,LASER_FRAME,True,palm,0.19,LASER,False,
1774264757.4807017,LASER_FRAME,True,palm,0.20,LASER,False,
1774264757.5220673,LASER_FRAME,True,palm,0.21,LASER,False,
1774264757.5924644,LASER_FRAME,True,palm,0.19,LASER,False,
1774264757.6483157,LASER_FRAME,True,palm,0.19,LASER,False,
1774264757.692375,LASER_FRAME,True,palm,0.19,LASER,False,
1774264757.750723,LASER_FRAME,True,palm,0.19,LASER,False,
1774264757.8045769,LASER_FRAME,True,palm,0.18,LASER,False,
1774264757.8574374,LASER_FRAME,True,palm,0.16,LASER,False,
1774264757.9157226,LASER_FRAME,True,palm,0.17,LASER,False,
1774264757.9449258,LASER_FRAME,True,palm,0.17,LASER,False,
1774264757.9863274,LASER_FRAME,True,palm,0.17,LASER,False,
1774264758.0260398,LASER_FRAME,True,palm,0.14,LASER,False,
1774264758.0596457,LASER_FRAME,True,palm,0.15,LASER,False,
1774264758.1325035,LASER_FRAME,True,palm,0.15,LASER,False,
1774264758.1644497,LASER_FRAME,True,palm,0.14,LASER,False,
1774264758.2038887,LASER_FRAME,True,palm,0.14,LASER,False,
1774264758.2697067,LASER_FRAME,True,palm,0.15,LASER,False,
1774264758.2976072,LASER_FRAME,True,palm,0.14,LASER,False,
1774264758.3383424,LASER_FRAME,True,palm,0.14,LASER,False,
